528245.0239709311,333417.1751740179,766975.583118,309339.603151,430678.03913992987,298320.83124884247,359689.4852711618,309339.603151,990130.174899087,365950.124298,590050.960203,298320.83124884247,327132.0087212929,302013.5854071178,532802.5964909175,325547.1295466576,341872.2509478614,328310.8134098817,737369.0707236973,802786.3396575805,
528245.0239709311,333417.1751740179,766975.583118,309339.603151,430678.03913992987,298320.83124884247,359689.4852711618,309339.603151,990130.174899087,365950.124298,590050.960203,298320.83124884247,327132.0087212929,302013.5854071178,532802.5964909175,325547.1295466576,341872.2509478614,328310.8134098817,802786.3396575805,879225.3400156808,
528245.0239709311,288180.3043690449,766975.583118,309339.603151,430678.03913992987,298320.83124884247,359689.4852711618,309339.603151,990130.174899087,365950.124298,692648.758151002,298320.83124884247,327132.0087212929,302013.5854071178,532802.5964909175,325547.1295466576,341872.2509478614,802786.3396575805,879225.3400156808,288180.3043690449,
528245.0239709311,288180.3043690449,766975.583118,309339.603151,430678.03913992987,298320.83124884247,380388.0541160186,309339.603151,990130.174899087,365950.124298,692648.758151002,298320.83124884247,327132.0087212929,302013.5854071178,325547.1295466576,341872.2509478614,802786.3396575805,879225.3400156808,288180.3043690449,597476.4656685436,
528245.0239709311,288180.3043690449,776655.285101,309339.603151,430678.03913992987,332320.0664637737,380388.0541160186,309339.603151,990130.174899087,365950.124298,692648.758151002,327132.0087212929,302013.5854071178,325547.1295466576,341872.2509478614,802786.3396575805,879225.3400156808,288180.3043690449,597476.4656685436,316712.44762476854,
528245.0239709311,288180.3043690449,776655.285101,430678.03913992987,332320.0664637737,380388.0541160186,425576.887536,990130.174899087,365950.124298,692648.758151002,327132.0087212929,302013.5854071178,325547.1295466576,341872.2509478614,802786.3396575805,963438.4440673526,288180.3043690449,597476.4656685436,316712.44762476854,362843.69210885,
528245.0239709311,288180.3043690449,776655.285101,430678.03913992987,332320.0664637737,380388.0541160186,402431.755005,990130.174899087,365950.124298,692648.758151002,302013.5854071178,325547.1295466576,341872.2509478614,802786.3396575805,963438.4440673526,288180.3043690449,597476.4656685436,316712.44762476854,362843.69210885,340611.52144962084,
528245.0239709311,288180.3043690449,776655.285101,430678.03913992987,332320.0664637737,380388.0541160186,402431.755005,990130.174899087,365950.124298,692648.758151002,302013.5854071178,325547.1295466576,341872.2509478614,802786.3396575805,1040288.47141,288180.3043690449,597476.4656685436,316712.44762476854,340611.52144962084,293932.9081804935,
528245.0239709311,288180.3043690449,571417.1159445695,430678.03913992987,380388.0541160186,402431.755005,990130.174899087,365950.124298,692648.758151002,302013.5854071178,325547.1295466576,341872.2509478614,802786.3396575805,1040288.47141,288180.3043690449,597476.4656685436,316712.44762476854,395921.697439,293932.9081804935,352277.5414087748,
528245.0239709311,288180.3043690449,571417.1159445695,430678.03913992987,303123.8803504113,402431.755005,990130.174899087,365950.124298,302013.5854071178,325547.1295466576,341872.2509478614,802786.3396575805,953799.123573,288180.3043690449,597476.4656685436,316712.44762476854,395921.697439,293932.9081804935,352277.5414087748,433786.86498115154,
